candidate,label,file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-46Q66.csv,1,3.0,1.231,1.2322183847427368,1.0009897520249689,0.0411603401103538,0.0495696271247283,0.03343650699460097,0.04026777183162331,1.0281529746161677,4
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-46Q66.csv,2,5.0,1.116,1.1414817571640015,1.0228331157383526,0.03623134863622937,0.04216389322553955,0.03246536616149585,0.037781266331128625,1.0281529746161677,4
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-46Q66.csv,3,7.0,0.8866,0.9069058895111084,1.0229031011855496,0.029204302611772807,0.032962476830217115,0.03293966006290639,0.03717852112589343,1.0281529746161677,4
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,0,0.25,3.35,3.487272024154663,1.0409767236282577,0.5555802574786113,0.5667492883486261,0.16584485297868992,0.169178892044366,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,1,0.75,10.1,9.989652633666992,0.9890745181848507,1.0747824012329195,1.1205738181664915,0.10641409913197222,0.11094790278876154,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,2,1.25,14.8,15.246624946594238,1.0301773612563674,1.3316004806247255,1.4132428825548558,0.08997300544761658,0.09548938395640917,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,3,1.75,19.4,18.88511848449707,0.9734597156957253,1.5913653131823629,1.6895871928530455,0.08202913985476097,0.08709212334294049,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,4,2.25,20.2,20.9354305267334,1.0364074518184851,1.6064335778363201,1.7160375386691056,0.07952641474437229,0.08495235339946068,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,5,2.75,23.6,21.6777400970459,0.91854830919686,1.7598682223393887,1.8583899736372742,0.07457068738726223,0.07874533786598618,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,6,3.25,23.6,21.47955894470215,0.9101508027416164,1.6754510318120313,1.7682386472528207,0.07099368778864538,0.07492536640901781,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,7,3.75,23.0,20.68355369567871,0.8992849432903788,1.6627113399505038,1.742545373273091,0.07229179738915234,0.07576284231622134,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,8,4.25,19.9,19.56342887878418,0.9830868783308634,1.5140446525779878,1.5865426039423582,0.07608264585819034,0.07972575899207832,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,9,4.75,19.3,18.30768394470215,0.9485846603472615,1.4165300173310835,1.4798148974105914,0.07339533768554837,0.07667434701609281,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,10,5.25,17.9,17.048391342163086,0.9524240973275467,1.3882880140662457,1.4410836090637766,0.07755798961263943,0.08050746419350709,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,11,5.75,18.0,15.838709831237793,0.8799283239576552,1.3902532143462212,1.4335660576605005,0.07723628968590118,0.0796425587589167,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,12,6.25,14.6,14.70949649810791,1.0074997601443774,1.1507460015138007,1.193936255531216,0.07881821928176717,0.08177645585830247,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,13,6.75,14.5,13.664053916931152,0.9423485459952519,1.148821243710265,1.1852757069497182,0.0792290512903631,0.08174315220342884,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,14,7.25,13.5,12.696643829345703,0.9404921355070891,1.1301337310247845,1.1615160162649587,0.0837136097055396,0.08603822342703397,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,15,7.75,13.7,11.796529769897461,0.8610605671458001,1.1337885561249945,1.1605475443841964,0.08275828876824778,0.08471149959008734,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,16,8.25,11.9,10.965590476989746,0.9214781913436761,1.012614837931975,1.0380065623987471,0.08509368385982984,0.0872274422183821,0.5642201080075395,25
