mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,mode_11,mode_12,mode_13,mode_14,mode_15,mode_16,mode_17,mode_18,mode_19,mode_20,mode_21,mode_22,mode_23,mode_24,mode_25,mode_26,mode_27,mode_28,mode_29,mode_30,mode_31,mode_32,mode_33,mode_34,mode_35,mode_36,mode_37,mode_38,mode_39,mode_40,mode_41,mode_42,mode_43,mode_44,mode_45,mode_46,mode_47,mode_48,mode_49,mode_50,mode_51,mode_52,mode_53,mode_54,mode_55,mode_56,mode_57,mode_58,mode_59,mode_60,mode_61,mode_62,mode_63,mode_64,mode_65,mode_66,mode_67,mode_68,mode_69,mode_70,mode_71,mode_72,mode_73,mode_74,mode_75,mode_76,mode_77,mode_78,mode_79,mode_80,mode_81,mode_82,mode_83,mode_84,mode_85,mode_86,mode_87,mode_88,mode_89,mode_90,mode_91,mode_92,mode_93,mode_94,mode_95,mode_96,mode_97,mode_98,mode_99
-9.270310410780125e-09,4.109129325812097e-07,-2.0874696517247326e-07,-2.463218464138549e-09,-7.997485239588797e-07,1.4741336767588947e-07,-2.613054826018388e-07,5.489336984979331e-07,3.2399869213523147e-07,2.1173108709064862e-07,-1.4492025815725766e-07,-6.886227561185295e-07,1.0263659023758974e-07,3.8601467475014965e-07,-5.698100535076737e-07,-1.8889597115790563e-07,-1.2902777071945483e-07,-3.103568160902203e-07,1.980063384358623e-07,-3.08263964764874e-08,2.7578540128021e-07,1.0497650362764003e-06,4.407680143014294e-07,-1.0710820062150815e-07,-2.8055537147246133e-07,-3.325300745168905e-07,9.199258210059063e-08,-1.1545109524304866e-07,1.4133903306920327e-06,7.658805767591962e-07,2.130541258487353e-07,-2.547938320290234e-07,-2.39869510488959e-07,7.48398074723507e-07,4.872501662089537e-07,-5.097724861821998e-07,-2.0488803731205894e-06,-3.0252855918793793e-07,1.5888156300019792e-06,4.512483802510757e-07,1.0513065315772319e-06,5.13064641892135e-07,5.305576090508472e-08,-9.380593976841833e-07,-1.4891823025352628e-06,-4.1798335707982935e-07,3.0211486407318916e-07,-1.7410729601712873e-06,9.946677998277013e-07,-1.929195684155238e-06,6.99191201328764e-07,3.5634721686952363e-07,3.222525011003463e-06,-1.1255093528305756e-06,-2.390268662715539e-06,1.0271065560218358e-06,-1.9289503025688e-06,-4.638375125411805e-07,-1.456570458105884e-06,2.0794491674627905e-06,-1.8735561948514873e-06,5.066050046751432e-06,-4.8890059372770915e-06,4.388582054000006e-06,-7.447100559804328e-07,-4.074719999790869e-06,-3.5217520270535745e-06,6.481001995697765e-06,4.461243592113276e-06,7.153578250972079e-07,-2.7922673358301356e-06,-3.829756267843829e-06,-7.69011281126681e-07,4.840799765701771e-06,3.774478485457325e-06,-6.245560210117156e-06,1.0449039792133719e-05,2.1875432138819815e-05,4.120602897573514e-06,-4.996667415641276e-06,4.59907121335877e-05,-1.8240749021709228e-05,-3.3612124458577534e-05,-9.347494361659743e-06,1.385141571005438e-05,-1.4963532973246465e-05,-2.686720349133468e-05,1.3867457377138446e-05,7.90948136349854e-06,-6.773190482644505e-06,4.932810476541515e-05,4.1708492365359714e-05,-1.3528492629819323e-05,-2.9422597526794842e-05,-2.7015318047560576e-05,1.5512164082185003e-05,1.3646913022285246e-05,-9.632255915164786e-06,4.034912869827962e-06
1.115132138569597e-09,2.8104592913863134e-07,-1.6069749004607796e-07,-4.887752355039264e-08,-7.249346294669952e-07,2.0634705397482385e-07,-2.141175001339729e-07,4.410773327006598e-07,2.486433917157145e-07,2.072952289968524e-07,-1.5863859359089913e-07,-5.172758380499325e-07,1.1084686002743061e-07,3.1449066189930755e-07,-5.061936881060884e-07,-1.1866634689901713e-07,-2.7368966390852665e-07,-2.464279625836567e-07,2.0330267358518773e-07,-6.139456972888522e-08,1.921324456947844e-07,7.943801922215718e-07,3.9878268609280747e-07,-5.825002845222837e-09,-3.2039448509070975e-07,-3.236660352080525e-07,3.888677337802157e-08,-1.0023140782705726e-07,1.1246196009608618e-06,7.674643555990665e-07,2.3738183341939765e-07,-1.7934380736424866e-07,-2.6061271775141787e-07,7.539079161405784e-07,4.586997259918469e-07,-4.827663181760047e-07,-1.6734592898945479e-06,-3.016343678182647e-07,1.251771136328294e-06,3.0776362133598595e-07,7.55478986204272e-07,4.6174831139312157e-07,1.376668055999252e-07,-7.412791582254099e-07,-1.191418090562281e-06,-1.4740457427384817e-07,1.8926166278757273e-07,-1.4194483040482023e-06,6.98438669513013e-07,-2.1054579256655817e-06,8.818723093992117e-07,2.9745978138659935e-07,2.564513409071421e-06,-9.401537769811962e-07,-2.029686886662327e-06,8.921160202214552e-07,-1.1756414217147127e-06,-2.550474806197458e-07,-1.1096105269776782e-06,2.127428636154141e-06,-2.2080036061745252e-06,4.795044416970948e-06,-4.365867701156877e-06,3.5760031625476737e-06,-6.18985124998914e-07,-3.3041880407408907e-06,-3.3365462167156595e-06,6.409900382748781e-06,3.616583104967096e-06,9.14999885921349e-07,-1.3754332228201492e-06,-3.020868161460619e-06,-1.5438946529670461e-06,4.253845760201483e-06,2.0052905576231728e-06,-4.507043306467224e-06,8.884023244052098e-06,1.7098895743393865e-05,1.916406826932935e-06,-5.082477362137289e-06,3.510757635596546e-05,-1.3371973316906531e-05,-2.5152230351529317e-05,-7.723871555964754e-06,1.0533601021697885e-05,-1.2402626079318093e-05,-2.023595924290141e-05,9.634742803200979e-06,6.267999663533445e-06,-6.190820981209186e-06,3.5244801375625035e-05,2.9466874769903194e-05,-9.482574871233812e-06,-2.2526803187774513e-05,-2.1179451018758177e-05,1.284693215808179e-05,8.876628830858866e-06,-3.472607697648462e-06,7.891505028148866e-07
7.318216734202913e-08,1.5219671424576517e-07,-7.145127701908603e-08,-1.2672176459672836e-07,-4.4938159913357545e-07,1.6622069653614697e-07,-1.730859494692272e-07,2.0619152500229032e-07,5.8957044591214535e-08,1.886693576232846e-07,-1.245857769918345e-07,-2.049696581732504e-07,1.150314654068974e-07,2.1246106434081269e-07,-4.2961703933296294e-07,-2.2581870396413717e-08,-3.4338086669956024e-07,-2.3200135780738073e-07,1.2986311014349996e-07,-1.0216871208946929e-07,1.1531179707101566e-07,4.171845200133411e-07,2.885576670254874e-07,1.0026499727936156e-07,-2.8698813878839516e-07,-3.8091077293582115e-07,4.410335900593796e-08,-6.72605663544758e-08,7.878470129965836e-07,6.673809274919418e-07,2.0292076018623615e-07,-8.21560499268591e-08,-1.5910167797080589e-07,6.525437142258348e-07,3.6121277546406256e-07,-4.3033065137372443e-07,-1.0075260013423303e-06,-2.1601248753237393e-07,8.143168537873336e-07,1.5791732938718376e-07,2.4196621084995993e-07,4.076688735963731e-07,5.242362343410585e-07,-4.2798743888943974e-07,-7.187326517772847e-07,1.6815906506849274e-07,8.013861710211309e-08,-8.067887858281835e-07,2.037222639425323e-07,-1.9342668302403024e-06,8.60851381649205e-07,7.160151610404181e-08,1.3306024642508383e-06,-6.171439716401934e-07,-1.2468084358946477e-06,5.039828851753502e-07,-1.1188827012751917e-07,-3.890642788148343e-08,-4.842710146519638e-07,2.0550229806577822e-06,-2.5029047551681705e-06,3.976478868365181e-06,-3.2946641881158365e-06,2.1179887781290764e-06,-4.633689173642831e-07,-1.9451905106733786e-06,-2.716139563241089e-06,5.6061262424040556e-06,2.125720951846749e-06,1.095562250018563e-06,4.9931926722421e-07,-1.5564194529367597e-06,-2.354030828112959e-06,3.003043003008748e-06,-4.630020678566341e-07,-2.0114991977118495e-06,5.922062018043204e-06,9.304121882270394e-06,-1.0313779402351787e-06,-4.743277146479337e-06,1.7575796079411827e-05,-5.7687508205633155e-06,-1.1622682841571074e-05,-4.5922855133975925e-06,5.344096726368567e-06,-8.18369051269834e-06,-1.0010278950335582e-05,3.4386654663371696e-06,3.570562878772262e-06,-4.758342727689348e-06,1.4716277016868477e-05,1.2065909081045863e-05,-3.649521549703775e-06,-1.1579806973933857e-05,-1.1894880178436554e-05,8.294171669064828e-06,2.6010104864394863e-06,3.950644365154615e-06,-3.11381869008296e-06
-3.7506573364871433e-07,6.707730139705254e-08,1.0548771787377823e-06,-7.818400357951315e-07,5.741175273859083e-07,-4.139365032158782e-07,-2.7220677051733946e-06,-3.7138163214122375e-06,6.696358725947422e-06,-1.4190347208974207e-06,1.599424388413723e-07,-5.208343950097209e-06,-7.941177371203642e-06,-3.2542929015586804e-06,5.631150845771038e-06,6.5936118286300654e-06,-7.868430475875107e-06,6.109148723122797e-06,-1.441693521087451e-06,1.7915524828758e-05,-8.08692720776701e-06,7.845240255641626e-06,1.3569166579462784e-05,-1.9744882069172584e-06,-2.4729093567637975e-05,-9.379236024997008e-06,2.4715547350277668e-05,-4.718168603735182e-05,1.8202725976044172e-05,-2.223389452806696e-05,3.844698155874645e-05,3.8772451087782464e-05,-2.6732399618092297e-05,-3.0185485321565596e-05,-1.3641705609142101e-05,2.5929309410398854e-05,3.853020241479585e-05,0.00010343871812075567,-4.863706177147238e-05,-9.312675246178576e-06,2.3923248877100113e-05,8.126488125274625e-05,1.142051549900973e-06,9.581195673008682e-05,-9.326611524219342e-05,-0.00013531840296660008,1.4724385256413146e-05,-4.7370262624016544e-05,-6.346902411098191e-05,0.00020354080145159952,0.0001417284867886521,4.913987750594249e-05,8.605506390591165e-05,-7.164987283473219e-05,9.037142035753198e-05,0.00019907784523745235,5.3275111426700455e-05,0.0001356620093164598,0.0003778875923245977,0.00017381388255856427,-0.00046480621644805827,0.00030017738900928507,-0.00021490001871000226,2.1438607426875353e-05,0.00016800019066151532,-0.00031585109910729,-0.000491336331134558,0.00035423043120848084,0.00012210789872329626,-0.00016743566524886667,-0.00033609933411794183,-0.0007431179328940176,0.0008502638465821648,-0.00028537160459423186,0.001475369457992181,-8.573776157883137e-05,-0.0001374509818449584,-0.0037953289709324618,-0.0011029504279641347,-0.0004562700533424303,0.0021318309113810916,8.117616743483429e-05,0.0009930019144983556,-0.0023917159182371157,0.0019239814371327353,0.008393291525378349,0.009794710472557273,-0.008349784925097165,0.0013040464660319885,-0.006541487807662085,0.008452979711475747,-0.001196710784490681,0.00536986994924487,0.005095083267685419,-0.0040529860029589445,0.011707239889564932,0.12127955047460005,-0.11406350239682919,0.14556469212908965
-2.659471404666666e-06,-2.4101357926657406e-06,9.497616024743309e-07,3.5758977691581567e-07,5.561931543726529e-07,-1.642643635166357e-06,1.37343461155541e-06,9.156091733180783e-06,-7.771787208279364e-06,1.242534403298825e-06,3.245798655548077e-06,9.54373066743511e-06,1.0130988057449856e-05,1.5802249744201907e-05,-1.0302387666587007e-05,-3.6639874967796574e-06,6.056272056236135e-07,8.773654142982373e-06,-1.3368723488630855e-05,1.5902216857958092e-05,5.0565527793549855e-06,-2.2123277971918363e-05,5.431063101240839e-07,9.215212140695368e-07,1.9787927290114745e-05,1.9397222373320723e-05,-1.77603061199075e-05,2.9857546470651972e-05,-2.0412791639911004e-05,-1.1377164427709075e-05,-2.2939188362689895e-05,1.8138229508438095e-06,5.0371874738834294e-05,8.31989135987224e-05,2.2129334169782626e-05,3.812666828623675e-05,-9.772611267044144e-05,-9.711642215917098e-05,3.174240919960987e-05,-3.4132501416677145e-05,-2.27861796418944e-06,-5.2637456296534754e-05,-4.339028245431172e-05,-0.00024305278361697004,2.3331307764602212e-05,5.012017239958965e-05,-2.3395111782477804e-05,0.00014446570539608725,6.75735087883959e-05,3.1089760436867846e-05,-4.079638048528495e-05,-9.233271728994032e-05,-0.00016909709290609026,8.851595290474636e-05,0.00012006966166670785,0.00027426397099442924,-1.6612899183184643e-05,-0.00028518519292387786,0.0001548441009523183,-6.56621395473144e-05,0.0001251378141252967,0.00015393448783796538,-0.00011367095709128367,-0.00014580838812908484,-3.055319313328166e-05,-8.140265973370936e-05,-0.00011724959330425501,0.0001845179357731841,0.00035268294539908876,-0.00014063754716857322,-0.0008431152393868053,-0.00011756146345905193,-7.133048031377947e-05,-0.00041761385459522537,0.0008294981162478997,0.0001462338277848932,-0.0002223778384770159,-0.0027920876323470293,-0.0008190941191385337,-0.00038927984825641327,0.002259981347780519,-0.00015996910730984286,0.0009054904535746787,-0.00221927802441455,0.0017324274295587468,0.00792703476390959,0.009394402612164295,-0.007644302767633613,0.001841221123988544,-0.005914656341126815,0.00861192949424471,-0.0003469390235896074,0.005170916739775485,0.00456895604302376,-0.005114005824138303,0.011195714834600258,0.11423420194029738,-0.10681347012648582,0.13640420863708508
1.9735448512941224e-06,-3.798003137217172e-07,-3.4799319272662616e-06,-1.3652463183012233e-06,3.434093989472726e-06,-5.133868365854856e-07,8.136954411830657e-06,-1.3185280427833181e-05,2.9818105264204102e-06,-8.907086611525248e-06,9.926022315227478e-06,-1.0202421720461276e-06,1.9528512900767197e-06,-1.5191982136699642e-05,9.272762722639198e-06,-1.3909649383019492e-06,-2.388807006363579e-05,-1.7894403406381415e-05,5.219038444137072e-06,-1.227508009066029e-05,-8.312744097237054e-06,2.719385765295936e-05,1.588588332805835e-06,-1.6752680981827698e-07,-1.1776751426714528e-05,-1.6592562941561787e-05,1.3186039190964956e-05,1.8805803075668025e-05,-1.5225022866925342e-05,4.7836685160571414e-05,-2.9797209372603815e-05,-6.4895944630504844e-06,-3.3530918091169697e-06,-4.376634109074615e-05,2.6816727875714266e-05,1.5070347094249543e-05,-8.624214092739994e-06,4.17889574018017e-05,4.0017862336887064e-05,-3.744618589140697e-05,2.8731053213428082e-05,9.788834411325035e-06,2.067977665922603e-05,-2.917063208098171e-05,-5.970807627445547e-05,3.983620720323199e-05,-4.014709339105807e-05,-8.141261651146883e-05,2.3069936101964592e-05,-0.0001253863687171068,-5.1537205803357935e-05,5.159836941479496e-05,3.870108860108689e-05,1.7811822261199507e-05,-0.0001690994662876046,-0.00010935810864641815,-0.00014196003721249958,-0.00044247249713175494,-0.0002277289346864705,-5.123999901143021e-05,0.00031369493525655845,8.717830985879242e-05,2.320225925203236e-05,3.851231780861996e-06,-0.00010746567953686718,-0.00015364451486299722,1.872626739320933e-05,0.000143803058146144,0.00028909642341118304,-0.0001390796611292639,-0.0007420652413097758,0.000794880939121293,-0.0005712399792175696,-0.00055915678302575,-0.000437754334536866,0.00024028670402499402,-0.00022733321684914506,-0.0013189543053352812,0.00015081275699394486,-0.0002387499854631791,0.0019447881932167677,-0.0002805714072149946,0.0008634869704787346,-0.0017171335860427504,0.001871648437869107,0.006573774617100052,0.008754973885585162,-0.00656894872898378,0.0023274064396528967,-0.005194984939386474,0.00813534124818022,0.00038482993668983756,0.004940510339901187,0.0034535999819124415,-0.005700201326601658,0.010258079371717644,0.10219866387291165,-0.09492368153010934,0.12194887497654142
-3.773965580869163e-06,5.576621842114597e-06,-4.008316447028922e-06,-7.934313019853524e-06,-4.390492912871143e-06,2.3306953141535426e-06,-3.754108102944335e-06,2.0983528554733985e-06,-6.734268839200114e-06,1.2159315166079237e-05,-8.164485930989867e-06,-7.178855505069063e-08,-2.2219336649160848e-05,7.497315559976046e-06,-2.0584425991959565e-06,1.7806055738358861e-06,1.3943538940986459e-06,1.0573696415777654e-05,1.1879233869878476e-05,-5.5926602229331306e-08,-4.856080876746394e-08,5.369214379898959e-06,-8.3221950298571e-06,1.7180117406971072e-05,1.4575465935094737e-05,2.7036858115760995e-05,-2.4866043962111202e-05,2.2062696775554738e-05,2.2330437068595642e-05,1.0001884098526074e-05,1.5950141157271446e-06,-4.724335814306248e-05,-1.8335314830779634e-05,-2.5098970443693614e-05,-8.420616740005897e-06,-3.775942865498309e-05,-3.7633329305001714e-05,-2.7945744289583762e-05,3.9876322394285234e-05,1.5041871397415388e-06,4.038832576891636e-05,-1.0009452846740548e-06,4.7663443609237425e-05,0.00020961179024499204,-4.91659527897049e-05,-1.0268983696128203e-05,3.8655663176958466e-05,-0.0001729675468563069,-5.020748359683524e-07,-9.371796261855138e-05,-9.561700949358128e-05,-6.815758467010682e-06,6.96598559905829e-05,-5.367118725939424e-05,-9.662863989179547e-05,-0.00019887194261421123,-0.00018638777089593464,-0.00016806546711095957,-3.188217589651219e-05,-0.00010898559399747743,0.00026454000569437993,0.00010980426541480871,7.792277758746141e-05,0.0003268381079008217,-3.870004909277155e-06,-4.939728550925078e-05,-3.065608392014997e-05,0.0001477735505707741,-3.158934632957074e-05,-8.810137777266343e-05,-0.00015196279628919035,0.0004938393530358399,-0.0002544598494597563,-0.0004960340505593395,-0.0004928169835833301,0.00022457313340836172,-9.258136775524734e-05,-0.0010944498244418836,0.0004767005183665688,1.4531149113105293e-05,0.0017725466221685186,-0.00015228780778747344,0.0010604099228846216,-0.0016508263636675002,0.0015534825514212217,0.005439925414806261,0.0077043563153077225,-0.005567242449101529,0.002274053495640627,-0.004613518675562848,0.0072597870921191875,0.0004084919357909621,0.0042863054792519825,0.002714990037095131,-0.005319135329150578,0.008905170541879594,0.08805132926757975,-0.08138062303744595,0.10466676046695711
2.6658386212460493e-06,-1.82098718682597e-06,-9.332714540555696e-06,-2.923320301201796e-06,-8.332419820505366e-06,-8.785865249358542e-06,-4.036571607663692e-06,5.30528942764622e-06,1.4969819549406506e-06,-1.5142456774906055e-06,2.2362352420313483e-05,-6.882390141653752e-06,7.083985835276785e-06,1.239223174256277e-05,1.095117748142427e-05,-9.241449442746514e-06,3.552098344326798e-05,2.1246697104729897e-05,1.7629372281697232e-06,2.273862641892572e-06,4.666521389719484e-05,-6.473233526233238e-06,2.9411291805723555e-06,3.399733619883295e-06,-1.0016800140179515e-05,-1.5258772224818638e-05,-2.0958720539506588e-05,4.699908950544924e-06,3.9395182546272096e-05,-2.1084172736991455e-05,2.201292564879135e-05,1.2478089539509613e-05,-2.649887976082975e-05,4.42240613188573e-05,-8.35352750473483e-05,-2.033545194205337e-05,5.557159073886121e-05,6.477430341564717e-05,-1.4153608564790292e-05,-2.0473698307577112e-05,-2.492333805087799e-05,5.197730410266945e-05,1.5531559404080784e-05,-4.415556655427522e-05,2.789457469402941e-05,8.24058566453476e-05,-4.058394592949153e-05,2.496135179010693e-05,5.845393584411836e-05,-6.972246920811902e-05,-1.6498682525945114e-05,0.0003167799090650642,0.00015141313401834157,4.377452233670011e-06,7.002985442892442e-07,-8.911490293386018e-05,0.00011641395570933896,-0.0002422265941679708,-0.0002452055083118227,2.6723405742576837e-05,1.88141001801443e-05,-4.986271622769473e-07,-3.7930832093543324e-05,-3.0148286272787248e-05,6.116167314345285e-05,-0.00014265871473706162,-0.00011672753211999142,1.5874220030624774e-05,0.00027599573183610015,-7.519221369065266e-05,-0.00030450571517611895,0.0002710385202072761,-5.452598577124938e-05,-6.089440392433649e-05,-0.0002854232939467966,-0.0001425762214072628,-3.3243758735671933e-05,0.0015682833704780618,-0.00010340696068018336,-0.0006355639239568384,-0.0013603789157723579,0.00042785624582331787,0.001927957329986175,0.0006957055947508058,0.0012988268819128376,0.0026541875513303756,0.004928760658145521,-0.00409108281596046,0.001999314723777219,-0.0023669509265653683,0.022183752551423807,0.014874018676972798,0.003450785603912633,-0.0008575387679687636,-0.007578290063182519,0.00643815484575603,0.058188954494001445,-0.05316318623161216,0.061992511866544996
-7.679751751869718e-07,4.126875215842848e-06,9.234591818869078e-06,4.57710041784285e-06,5.461200966291664e-06,1.2835384161695261e-05,-3.830026391385971e-06,3.516870492419247e-06,-8.852771996903515e-06,-4.7482933471309363e-07,-1.275001213200458e-05,1.6548463139357658e-06,-7.979315733337105e-06,-1.1558397984219355e-05,-7.522894909121303e-06,7.455495225080139e-06,-1.912740453388142e-05,9.273373425077502e-06,1.1316245264617553e-05,1.3209674231318654e-05,-2.0241161972086413e-05,1.0942873687959756e-05,-1.5539460090969068e-05,-1.354514973638152e-05,-1.9554031961521113e-05,1.1962902520718021e-05,3.5805592605215374e-05,2.523840290058456e-06,-5.199581970067258e-05,2.1719941150532433e-05,-3.7895456146662436e-05,5.815635208395105e-05,2.465539979561499e-05,6.0340076048374996e-05,2.895379591802827e-05,5.5781108143454187e-05,5.0103473249486784e-05,1.2495284462153419e-05,-9.917283333210526e-06,-2.5915565921026704e-05,-2.694048453147918e-05,2.3916732298462933e-05,4.29642319937851e-05,-4.251161287003818e-05,8.26717561139415e-05,0.0001181829543804302,4.6060860792433266e-05,-4.194931959491771e-05,0.00012397813753378195,6.848748263069013e-06,-0.00014901675100853108,0.00027401280387928,0.0002711172506500759,1.9362810475408535e-05,0.00011504829486761522,-0.00018471795149739272,7.681731623220243e-05,1.734129834430748e-05,-6.109747095513644e-05,-6.940359569288446e-05,-6.495359185853045e-05,6.400391266802705e-05,1.9856470378088633e-05,0.00016839550672359156,6.864152715459033e-05,2.1144506718843474e-06,-0.0001398076770371689,-1.8976926086249708e-05,6.576682265075101e-05,3.339421417795926e-05,5.514272516190796e-06,0.00013359365914174733,-3.547234037603393e-05,-3.776787942799238e-05,-0.0002669469157431177,-7.674211011172679e-05,5.621355629860751e-06,0.0014469811544414574,-8.236430922996009e-05,-0.0005001142263877967,-0.0012364547931112786,0.0004837312866619869,0.0020214811073662026,0.0006199500468742554,0.0011881903569744348,0.0024296449245949244,0.004674836866522256,-0.003770584435246599,0.002005365300283086,-0.0021943035710023295,0.020974908465859116,0.01388836077867763,0.0032261992027974844,-0.0008578242555761971,-0.0072821191784314164,0.0061694828454041065,0.054824187255240804,-0.04991444511086376,0.05836155066190081
3.457579326646861e-06,4.288713249656425e-06,-1.2047889129572856e-06,4.485740256477149e-06,-1.4734604546742499e-05,-7.899234610477037e-07,-4.272069780075013e-06,2.073368168294736e-06,-1.6949692561858178e-06,2.9182651183632124e-06,-6.821349017551934e-06,4.2647468835222745e-06,-6.495161269202491e-06,2.9552926214126407e-06,1.2012318462305911e-05,-1.2598096965121557e-05,1.9230360323079057e-06,-8.715729715051475e-06,8.354637163012264e-06,-1.7233435577500086e-05,-5.030023279223305e-06,-9.501998620393327e-06,-4.9001335260075925e-06,2.51045261443519e-05,5.0101661272845794e-05,2.008592282359046e-05,-5.897219768824874e-05,4.012701997494868e-05,-1.2233893763200374e-05,1.2159056684050074e-05,-2.2771713742085633e-05,-5.8436281520709936e-05,8.597094544648937e-06,-1.5701788490130448e-06,3.7184653493432255e-05,-4.607815816169491e-06,1.6983774128002065e-07,-8.190497827635717e-05,-7.997341490391088e-06,7.099479625326721e-05,5.250712577435077e-05,-2.9155029344566106e-06,3.955317957006191e-05,0.00011511405886456304,9.594075500377839e-05,-1.5194325700473538e-05,6.558947993409987e-05,-6.193521801708173e-05,8.718766141818841e-05,0.00010826645113545775,-0.00010493110809147409,1.7408296549438133e-05,3.7174743027487045e-05,-6.707934540491576e-05,0.0002130819200064189,-1.9623746250360366e-05,6.016801813323449e-05,0.0002335471088985404,0.0003525576929418515,-0.0001529331480761876,-0.00014149809743110015,1.1394301289263921e-05,1.4454100333582677e-05,0.00043851115266465,0.00019007824992715223,4.7284042143671294e-05,-0.00021903948058708022,-5.42798486824649e-05,-0.00012645530092850654,-1.5169519983970805e-05,0.00038412156952028566,-0.00048256122152988754,0.0005289181220100833,9.611638508049065e-05,0.00020414086798728427,-9.529345803540058e-05,0.0001624469703556653,0.0006801512047046811,-0.00017016276010440508,-0.00027660300901802775,-0.0007680187507883995,0.0004315935768858739,0.002305745983475521,0.00014462772729269553,0.0006020755854329581,0.0021064897396792293,0.004013155713420614,-0.0032393369854196324,0.0020740520264988303,-0.0019996850304419235,0.01894570576732773,0.012396524949986495,0.002861418356881721,-0.0007111162947038394,-0.006882451070909048,0.005549786008083414,0.0488010310023171,-0.04408343189274681,0.05123460680055035
7.320969979943585e-06,-6.072238219108766e-06,-3.412815039787712e-06,2.0639719226881165e-06,2.2307749867322837e-06,3.628645967724568e-06,4.360810431213741e-06,3.6621243657728746e-06,3.5068791985764173e-06,-2.97020928443218e-06,-2.432776576420264e-06,2.172604677862228e-06,2.1458051765654507e-05,-2.123690278656343e-05,1.988967002378498e-05,8.036161098091373e-06,3.975452727447074e-06,-1.9939530597879436e-05,-4.398683102835547e-06,-2.5362661091905186e-05,6.5969291215213085e-06,-5.507338660938569e-06,-2.32532447985779e-06,1.1304265782379013e-06,-2.9037923692024974e-06,-2.828366188466667e-05,-1.0534387835747038e-05,1.05980864839286e-05,-2.073467521872934e-05,-1.0762762024759387e-05,-5.50194676015616e-06,-3.72353864104525e-05,-8.451219746810588e-06,-7.036881091704371e-05,-1.8907644576772983e-05,-1.0975118186369575e-05,3.2746791669492366e-05,1.9505862209445707e-05,7.368633980927572e-06,1.0844835986686414e-05,-1.761776190806872e-05,-3.091201921054342e-05,-1.8975370443302387e-05,-9.871004381275039e-05,8.967330340499767e-05,1.3896278440669503e-05,-5.8442709742882006e-05,0.00013645313044444353,3.614682183508655e-06,7.65425867523219e-05,2.4111365647725473e-05,5.5185204591910526e-05,-2.2310709396804003e-05,-6.364501744548515e-05,3.662417534599818e-05,0.00010035810049812526,6.617249115598428e-06,-7.156180201477618e-05,0.00017139215950758601,-8.110862241886125e-05,2.4009402207418348e-05,-6.164487662624334e-05,7.502361614530739e-05,-2.182587303645523e-05,7.607525502368943e-05,-0.00015785488114939262,6.379587863580574e-06,-0.00010300959166102944,0.0002153541748865416,-0.00015471910022202628,-0.00017024056036444977,-0.00012778983301358688,0.00028788718564347343,2.4661848017749057e-05,0.00016217948759861655,-1.167103167859053e-06,0.00039250286077030077,0.000545991896528851,-0.000392202728735677,-0.00015880839436968356,-0.00037335610490706864,-8.753804398052956e-05,0.002142972609794805,0.00023900720838882736,0.00012802971103030713,0.0017332854381943137,0.0031802440122761302,-0.002366655807921509,0.0024059448169018427,-0.0013913783740908067,0.01653903811018994,0.011218931089552731,0.002415628068624459,-0.0005890439925418488,-0.006809135997486873,0.004978540610119839,0.040751016747408025,-0.0360612712457549,0.04173858005912457
